2:10:52;95
2:11:22;364
2:11:52;62
2:12:22;137
2:12:52;71
2:13:23;366
2:13:53;53
2:14:23;58
2:14:53;54
2:15:23;384
2:15:53;54
2:16:23;60
2:16:54;50
2:17:24;366
2:17:54;64
2:18:24;57
2:18:54;60
2:19:24;374
2:19:55;55
2:20:25;104
2:20:55;70
2:21:25;376
2:21:55;85
2:22:25;76
2:22:55;70
2:23:25;378
2:23:56;79
2:24:26;71
2:24:56;65
2:25:26;367
2:25:56;87
2:26:26;67
2:26:56;81
2:27:27;357
2:27:57;54
2:28:27;64
2:28:57;54
2:29:27;357
2:29:57;63
2:30:28;84
2:30:58;55
2:31:28;365
2:31:58;71
2:32:28;82
2:32:58;58
2:33:28;377
2:33:59;62
2:34:29;65
2:34:59;81
2:35:29;376
2:35:59;173
2:36:29;66
2:36:59;78
2:37:30;370
2:38:0;60
2:38:30;60
2:39:0;82
2:39:30;373
2:40:0;58
2:40:31;59
2:41:1;48
2:41:31;373
2:42:1;101
2:42:31;74
2:43:1;60
2:43:31;349
2:44:2;67
2:44:32;102
2:45:2;111
2:45:32;359
2:46:2;77
2:46:32;57
2:47:2;64
2:47:32;371
2:48:3;82
2:48:33;67
2:49:3;75
2:49:33;382
2:50:3;50
2:50:34;61
2:51:4;52
2:51:34;356
2:52:4;65
2:52:34;69
2:53:4;94
2:53:34;355
2:54:5;88
2:54:35;60
2:55:5;61
2:55:35;377
2:56:5;52
2:56:35;71
2:57:5;74
2:57:35;357
2:58:6;57
2:58:36;72
2:59:6;67
2:59:36;379
3:0:6;61
3:0:36;87
3:1:6;427
3:1:37;362
3:2:7;57
3:2:37;103
3:3:7;56
3:3:37;372
3:4:8;120
3:4:38;101
3:5:8;59
3:5:38;356
3:6:8;53
3:6:39;54
3:7:9;51
3:7:39;351
3:8:9;53
3:8:39;83
3:9:9;49
3:9:39;355
3:10:10;56
3:10:40;55
3:11:10;50
3:11:40;367
3:12:10;71
3:12:40;55
3:13:10;62
3:13:40;363
3:14:11;62
3:14:41;110
3:15:11;56
3:15:41;360
3:16:11;53
3:16:41;68
3:17:11;66
3:17:41;366
3:18:12;61
3:18:42;55
3:19:12;93
3:19:42;454
3:20:12;77
3:20:42;78
3:21:13;67
3:21:43;378
3:22:13;99
3:22:43;82
3:23:13;68
3:23:43;379
3:24:14;166
3:24:44;79
3:25:14;73
3:25:44;399
3:26:14;62
3:26:44;99
3:27:15;87
3:27:45;609
3:28:15;77
3:28:45;86
3:29:15;100
3:29:45;367
3:30:16;53
3:30:46;60
3:31:16;59
3:31:46;402
3:32:16;66
3:32:46;58
3:33:17;61
3:33:47;364
3:34:17;84
3:34:47;72
3:35:17;114
3:35:47;367
3:36:18;80
3:36:48;72
3:37:18;74
3:37:48;378
3:38:18;150
3:38:48;66
3:39:18;106
3:39:49;361
3:40:19;71
3:40:49;78
3:41:19;162
3:41:49;372
3:42:20;78
3:42:50;56
3:43:20;55
3:43:50;367
3:44:20;53
3:44:50;94
3:45:20;66
3:45:50;362
3:46:21;73
3:46:51;68
3:47:21;70
3:47:51;364
3:48:21;79
3:48:51;71
3:49:22;58
3:49:52;403
3:50:22;84
3:50:52;72
3:51:22;79
3:51:52;372
3:52:23;51
3:52:53;103
3:53:23;92
3:53:53;393
3:54:23;80
3:54:53;85
3:55:23;78
3:55:53;394
3:56:24;88
3:56:54;76
3:57:24;75
3:57:54;404
3:58:25;57
3:58:55;83
3:59:25;70
3:59:55;352
4:0:25;78
4:0:55;76
4:1:25;58
4:1:55;355
4:2:26;62
4:2:56;70
4:3:26;65
4:3:56;356
4:4:26;66
4:4:56;75
4:5:26;53
4:5:56;389
4:6:27;70
4:6:57;59
4:7:27;53
4:7:57;366
4:8:27;79
4:8:57;107
4:9:28;149
4:9:58;358
4:10:28;132
4:10:58;56
4:11:28;70
4:11:58;410
4:12:29;65
4:12:59;73
4:13:29;85
4:13:59;359
4:14:29;77
4:14:59;135
4:15:30;64
4:16:0;367
4:16:30;59
4:17:0;91
4:17:30;60
4:18:0;354
4:18:31;51
4:19:1;64
4:19:31;50
4:20:1;352
4:20:31;75
4:21:1;58
4:21:31;64
4:22:1;357
4:22:32;79
4:23:2;84
4:23:32;55
4:24:2;709
4:24:33;105
4:25:3;91
4:25:33;60
4:26:3;376
4:26:33;76
4:27:3;85
4:27:33;52
4:28:3;357
4:28:34;62
4:29:4;77
4:29:34;63
4:30:4;354
4:30:34;52
4:31:4;57
4:31:34;56
4:32:5;367
4:32:35;60
4:33:5;61
4:33:35;56
4:34:5;350
4:34:35;53
4:35:5;56
4:35:36;59
4:36:6;355
4:36:36;68
4:37:6;84
4:37:36;105
4:38:6;361
4:38:37;53
4:39:7;66
4:39:37;59
4:40:7;361
4:40:37;68
4:41:7;56
4:41:37;68
4:42:7;505
4:42:38;201
4:43:8;65
4:43:38;60
4:44:8;357
4:44:39;53
4:45:9;147
4:45:39;54
4:46:9;361
4:46:39;77
4:47:9;84
4:47:39;74
4:48:9;515
4:48:40;64
4:49:10;84
4:49:40;74
4:50:10;417
4:50:41;96
4:51:11;90
4:51:41;75
4:52:11;376
4:52:41;61
4:53:11;85
4:53:41;75
4:54:11;417
4:54:42;81
4:55:12;56
4:55:42;121
4:56:12;391
4:56:42;75
4:57:13;68
4:57:43;61
4:58:13;354
4:58:43;59
4:59:13;59
4:59:43;72
5:0:13;403
5:0:44;53
5:1:14;55
5:1:44;55
5:2:14;353
5:2:44;58
5:3:14;58
5:3:44;51
5:4:14;372
5:4:45;115
5:5:15;215
5:5:45;66
5:6:15;355
5:6:45;53
5:7:15;59
5:7:46;51
5:8:16;363
5:8:46;70
5:9:16;460
5:9:47;71
5:10:17;354
5:10:47;52
5:11:17;56
5:11:47;52
5:12:17;356
5:12:47;94
5:13:18;56
5:13:48;58
5:14:18;352
5:14:48;67
5:15:18;64
5:15:48;56
5:16:18;405
5:16:49;59
5:17:19;102
5:17:49;49
5:18:19;354
5:18:49;60
5:19:19;67
5:19:49;52
5:20:19;389
5:20:50;65
5:21:20;59
5:21:50;80
5:22:20;352
5:22:50;53
5:23:20;65
5:23:50;57
5:24:20;350
5:24:51;161
5:25:21;56
5:25:51;77
5:26:21;351
5:26:51;54
5:27:22;57
5:27:52;64
5:28:22;354
5:28:52;64
5:29:22;154
5:29:52;54
5:30:22;355
5:30:53;51
5:31:23;57
5:31:53;56
5:32:23;349
5:32:53;57
5:33:23;60
5:33:53;61
5:34:23;355
5:34:54;65
5:35:24;59
5:35:54;55
5:36:24;368
5:36:54;73
5:37:24;59
5:37:54;53
5:38:24;363
5:38:55;74
5:39:25;54
5:39:55;51
5:40:25;355
5:40:55;56
5:41:25;55
5:41:55;63
5:42:26;355
5:42:56;135
5:43:26;54
5:43:56;82
5:44:26;358
5:44:57;49
5:45:27;124
5:45:57;47
5:46:27;364
5:46:57;50
5:47:27;58
5:47:57;87
5:48:27;357
5:48:58;60
5:49:28;56
5:49:58;57
5:50:28;357
5:50:58;176
5:51:28;115
5:51:58;52
5:52:29;353
5:52:59;127
5:53:29;61
5:53:59;60
5:54:29;352
5:54:59;57
5:55:30;89
5:56:0;64
5:56:30;353
5:57:0;128
5:57:30;74
5:58:0;66
5:58:30;479
5:59:1;66
5:59:31;58
6:0:1;66
6:0:31;384
6:1:1;53
6:1:31;65
6:2:2;50
6:2:32;357
6:3:2;63
6:3:32;55
6:4:2;54
6:4:32;362
6:5:2;55
6:5:33;67
6:6:3;60
6:6:33;358
6:7:3;67
6:7:33;59
6:8:3;55
6:8:33;368
6:9:4;52
6:9:34;222
6:10:4;57
6:10:34;353
6:11:4;59
6:11:34;72
6:12:4;66
6:12:34;352
6:13:5;61
6:13:35;57
6:14:5;52
6:14:35;353
6:15:5;52
6:15:35;124
6:16:6;63
6:16:36;349
6:17:6;53
6:17:36;115
6:18:6;60
6:18:36;359
6:19:7;52
6:19:37;58
6:20:7;52
6:20:37;357
6:21:7;54
6:21:37;54
6:22:7;56
6:22:37;385
6:23:8;86
6:23:38;55
6:24:8;53
6:24:38;371
6:25:8;71
6:25:38;79
6:26:8;73
6:26:38;384
6:27:9;74
6:27:39;63
6:28:9;77
6:28:39;357
6:29:9;61
6:29:39;96
6:30:10;52
6:30:40;370
6:31:10;67
6:31:40;61
6:32:10;53
6:32:40;353
6:33:10;54
6:33:41;66
6:34:11;52
6:34:41;354
6:35:11;56
6:35:41;155
6:36:11;58
6:36:41;350
6:37:12;177
6:37:42;59
6:38:12;55
6:38:42;357
6:39:12;64
6:39:42;117
6:40:12;72
6:40:43;637
6:41:13;169
6:41:43;76
6:42:13;174
6:42:44;537
6:43:14;81
6:43:44;124
6:44:14;157
6:44:45;459
6:45:15;54
6:45:45;102
6:46:15;82
6:46:45;457
6:47:16;84
6:47:46;295
6:48:16;149
6:48:46;495
6:49:17;76
6:49:47;86
6:50:17;80
6:50:47;393
6:51:17;65
6:51:47;79
6:52:17;79
6:52:48;416
6:53:18;86
6:53:48;93
6:54:18;85
6:54:48;703
6:55:19;93
6:55:49;100
6:56:19;96
6:56:49;667
6:57:20;70
6:57:50;79
6:58:20;186
6:58:50;620
6:59:21;55
6:59:51;66
7:0:21;55
7:0:51;379
7:1:21;62
7:1:51;67
7:2:22;56
7:2:52;361
7:3:22;51
7:3:52;65
7:4:22;77
7:4:52;360
7:5:23;59
7:5:53;69
7:6:23;62
7:6:53;372
7:7:23;58
7:7:53;63
7:8:23;72
7:8:53;370
7:9:24;72
7:9:54;84
7:10:24;69
7:10:54;495
7:11:24;85
7:11:54;85
7:12:25;106
7:12:55;410
7:13:25;78
7:13:55;79
7:14:25;74
7:14:55;752
7:15:26;67
7:15:56;84
7:16:26;74
7:16:56;382
7:17:27;51
7:17:57;67
7:18:27;75
7:18:57;387
7:19:27;80
7:19:57;76
7:20:27;96
7:20:58;388
7:21:28;69
7:21:58;84
7:22:28;53
7:22:58;431
7:23:29;69
7:23:59;83
7:24:29;75
7:24:59;410
7:25:29;93
7:25:59;101
7:26:29;74
7:26:59;386
7:27:30;95
7:28:0;84
7:28:30;101
7:29:0;408
7:29:31;73
7:30:1;113
7:30:31;73
7:31:1;410
7:31:31;74
7:32:1;87
7:32:31;83
7:33:1;380
7:33:32;91
7:34:2;75
7:34:32;122
7:35:2;397
7:35:33;65
7:36:3;67
7:36:33;70
7:37:3;370
7:37:33;78
7:38:3;67
7:38:33;60
7:39:3;368
7:39:34;77
7:40:4;77
7:40:34;120
7:41:4;364
7:41:34;63
7:42:4;98
7:42:35;63
7:43:5;376
7:43:35;68
7:44:5;77
7:44:35;67
7:45:5;391
7:45:36;62
7:46:6;81
7:46:36;70
7:47:6;364
7:47:36;77
7:48:6;96
7:48:36;76
7:49:6;376
7:49:37;59
7:50:7;102
7:50:37;92
7:51:7;381
7:51:37;57
7:52:7;71
7:52:38;134
7:53:8;494
7:53:38;79
7:54:8;91
7:54:38;76
7:55:8;792
10:55:29;294
13:25:9;2900
13:25:41;664
13:26:12;65
13:26:42;238
13:27:12;73
13:27:42;391
13:28:13;171
13:28:43;75
13:29:13;86
13:29:43;389
13:30:14;75
13:30:44;54
13:31:14;53
13:31:44;393
13:32:14;103
13:32:44;69
13:33:14;77
13:33:45;392
13:34:15;53
13:34:45;72
13:35:15;56
13:35:45;384
13:36:16;51
13:36:46;70
13:37:16;86
13:37:46;390
13:38:16;69
13:38:46;63
13:39:16;106
13:39:46;400
13:40:17;62
13:40:47;89
13:41:17;54
13:41:47;401
13:42:17;57
13:42:47;85
13:43:18;73
13:43:48;397
13:44:18;91
13:44:48;60
13:45:18;69
13:45:48;397
13:46:19;49
13:46:49;67
13:47:19;58
13:47:49;402
13:48:19;115
13:48:49;57
13:49:19;61
13:49:50;389
13:50:20;50
13:50:50;62
13:51:20;65
13:51:50;395
13:52:21;56
13:52:51;69
13:53:21;57
13:53:51;394
13:54:21;93
13:54:51;70
13:55:21;92
13:55:51;412
13:56:22;56
13:56:52;54
13:57:22;224
13:57:52;395
13:58:23;61
13:58:53;55
13:59:23;55
13:59:53;390
14:0:23;65
14:0:53;68
14:1:23;476
14:1:54;710
14:2:25;54
14:2:55;64
14:3:25;52
14:3:55;399
14:4:25;61
14:4:55;96
14:5:25;57
14:5:55;405
14:6:26;72
14:6:56;75
14:7:26;375
14:7:56;398
14:8:27;64
14:8:57;91
14:9:27;60
14:9:57;389
14:10:27;54
14:10:57;54
14:11:27;52
14:11:57;390
14:12:28;60
14:12:58;67
14:13:28;65
14:13:58;779
14:14:29;81
14:14:59;110
14:15:29;76
14:15:59;416
14:16:30;1582
14:17:1;475
14:17:32;70
14:18:2;427
14:18:32;56
14:19:2;75
14:19:32;68
14:20:2;422
14:20:33;120
14:21:3;63
14:21:33;49
14:22:3;399
14:22:33;65
14:23:3;68
14:23:34;59
14:24:4;412
14:24:34;120
14:25:4;58
14:25:34;72
14:26:4;400
14:26:35;51
14:27:5;55
14:27:35;51
14:28:5;389
14:28:35;50
14:29:5;120
14:29:35;62
14:30:5;401
14:30:36;61
14:31:6;193
14:31:36;59
14:32:6;405
14:32:37;48
14:33:7;90
14:33:37;113
14:34:7;409
14:34:37;56
14:35:7;72
14:35:37;62
14:36:7;392
14:36:38;81
