0:54:33;66
0:55:3;162
0:55:34;406
0:56:4;89
0:56:34;68
0:57:4;61
0:57:34;405
0:58:5;77
0:58:35;54
0:59:5;51
0:59:35;402
1:0:5;77
1:0:35;66
1:1:5;75
1:1:36;431
1:2:6;137
1:2:36;58
1:3:6;55
1:3:36;397
1:4:7;64
1:4:37;86
1:5:7;64
1:5:37;404
1:6:7;55
1:6:37;89
1:7:7;48
1:7:37;390
1:8:8;54
1:8:38;74
1:9:8;55
1:9:38;389
1:10:8;59
1:10:38;61
1:11:9;49
1:11:39;413
1:12:9;64
1:12:39;93
1:13:9;87
1:13:39;395
1:14:10;59
1:14:40;68
1:15:10;62
1:15:40;399
1:16:10;62
1:16:40;76
1:17:10;57
1:17:40;392
1:18:11;55
1:18:41;65
1:19:11;176
1:19:41;399
1:20:12;64
1:20:42;67
1:21:12;53
1:21:42;406
1:22:12;70
1:22:42;64
1:23:12;69
1:23:42;397
1:24:13;85
1:24:43;63
1:25:13;64
1:25:43;412
1:26:13;74
1:26:43;124
1:27:14;75
1:27:44;415
1:28:14;54
1:28:44;58
1:29:14;48
1:29:44;488
1:30:15;63
1:30:45;63
1:31:15;48
1:31:45;410
1:32:15;60
1:32:45;61
1:33:15;81
1:33:45;418
1:34:16;59
1:34:46;88
1:35:16;61
1:35:46;432
1:36:17;71
1:36:47;63
1:37:17;53
1:37:47;398
1:38:17;55
1:38:47;67
1:39:17;78
1:39:47;406
1:40:18;85
1:40:48;72
1:41:18;58
1:41:48;406
1:42:18;58
1:42:48;75
1:43:19;63
1:43:49;407
1:44:19;49
1:44:49;75
1:45:19;61
1:45:49;398
1:46:20;63
1:46:50;78
1:47:20;66
1:47:50;405
1:48:20;63
1:48:50;65
1:49:20;68
1:49:50;391
1:50:21;59
1:50:51;58
1:51:21;63
1:51:51;414
1:52:21;56
1:52:51;56
1:53:21;65
1:53:52;398
1:54:22;47
1:54:52;63
1:55:22;48
1:55:52;395
1:56:23;66
1:56:53;55
1:57:23;59
1:57:53;396
1:58:23;50
1:58:53;183
1:59:23;66
1:59:53;449
2:0:24;60
2:0:54;81
2:1:24;151
2:1:54;446
2:2:25;74
2:2:55;62
2:3:25;62
2:3:55;418
2:4:25;58
2:4:55;56
2:5:25;52
2:5:55;400
2:6:26;100
2:6:56;88
2:7:26;92
2:7:56;527
2:8:27;175
2:8:57;138
2:9:27;148
2:9:57;482
2:10:28;54
2:10:58;77
2:11:28;55
2:11:58;403
2:12:28;74
2:12:58;59
2:13:28;161
2:13:58;387
2:14:29;61
2:14:59;64
2:15:29;53
2:15:59;414
2:16:29;62
2:16:59;92
2:17:30;58
2:18:0;430
2:18:30;73
2:19:0;64
2:19:30;73
2:20:0;397
2:20:31;60
2:21:1;66
2:21:31;54
2:22:1;397
2:22:31;76
2:23:1;116
2:24:6;390
2:24:37;48
2:25:7;62
2:25:37;67
2:26:7;393
2:26:37;55
2:27:7;155
2:27:37;122
2:28:8;400
2:28:38;55
2:29:8;62
2:29:38;64
2:30:8;404
2:30:39;88
2:31:9;82
2:31:39;57
2:32:9;404
2:32:39;62
2:33:9;70
2:33:39;79
2:34:9;422
2:34:40;59
2:35:10;69
2:35:40;73
2:36:10;421
2:36:40;99
2:37:11;119
2:37:41;91
2:38:11;464
2:38:41;101
2:39:11;121
2:39:41;127
2:40:12;483
2:40:42;104
2:41:12;65
2:41:42;51
2:42:12;402
2:42:43;80
2:43:13;65
2:43:43;64
2:44:13;398
2:44:43;51
2:45:13;67
2:45:43;57
2:46:13;420
2:46:44;65
2:47:14;69
2:47:44;70
2:48:14;399
2:48:44;55
2:49:15;56
2:49:45;67
2:50:15;400
2:50:45;90
2:51:15;79
2:51:45;59
2:52:15;391
2:52:46;80
2:53:16;61
2:53:46;55
2:54:16;391
2:54:46;53
2:55:16;63
2:55:46;50
2:56:16;402
2:56:47;76
2:57:17;54
2:57:47;49
2:58:17;394
2:58:47;63
2:59:17;55
2:59:48;70
3:0:18;626
3:0:48;91
3:1:18;84
3:1:48;81
3:2:18;702
3:2:49;92
3:3:19;88
3:3:49;69
3:4:19;709
3:4:50;71
3:5:20;87
3:5:50;71
3:6:20;491
3:6:51;69
3:7:21;85
3:7:51;95
3:8:21;631
3:8:52;75
3:9:57;67
3:10:27;414
3:10:57;60
3:11:27;57
3:11:57;53
3:12:27;393
3:12:58;67
3:13:28;74
3:13:58;69
3:14:28;394
3:14:58;55
3:15:28;70
3:15:59;69
3:16:29;396
3:16:59;57
3:17:29;81
3:17:59;68
3:18:29;414
3:19:0;53
3:19:30;65
3:20:0;65
3:20:30;401
3:21:0;47
3:21:30;57
3:22:0;46
3:22:30;401
3:23:1;50
3:23:31;55
3:24:1;60
3:24:31;399
3:25:1;78
3:25:31;63
3:26:1;47
3:26:32;392
3:27:2;47
3:27:32;56
3:28:2;66
3:28:32;464
3:29:3;56
3:29:33;81
3:30:3;53
3:30:33;412
3:31:3;57
3:31:33;54
3:32:3;61
3:32:33;395
3:33:4;67
3:33:34;58
3:34:4;144
3:34:34;395
3:35:4;50
3:35:34;175
3:36:5;56
3:36:35;395
3:37:5;65
3:37:35;62
3:38:5;54
3:38:35;397
3:39:6;72
3:39:36;55
3:40:6;58
3:40:36;398
3:41:6;53
3:41:36;55
3:42:6;61
3:42:36;412
3:43:7;52
3:43:37;80
3:44:7;73
3:44:37;388
3:45:7;56
3:45:38;71
3:46:8;56
3:46:38;391
3:47:8;60
3:47:38;57
3:48:8;55
3:48:38;395
3:49:9;61
3:49:39;67
3:50:9;70
3:50:39;397
3:51:9;62
3:51:39;68
3:52:9;73
3:52:39;419
3:53:10;61
3:53:40;70
3:54:10;72
3:54:40;393
3:55:10;66
3:55:41;66
3:56:11;63
3:56:41;397
3:57:11;76
3:57:41;65
3:58:11;58
3:58:41;393
3:59:12;67
3:59:42;67
4:0:12;51
4:0:42;411
4:1:12;56
4:1:42;65
4:2:12;70
4:2:42;394
4:3:13;52
4:3:43;71
4:4:13;70
4:4:43;392
4:5:13;57
4:5:43;72
4:6:14;55
4:6:44;393
4:7:14;54
4:7:44;72
4:8:14;73
4:8:44;401
4:9:15;124
4:9:45;72
4:10:15;74
4:10:45;410
4:11:15;61
4:11:45;98
4:12:15;54
4:12:46;587
4:13:16;87
4:13:46;54
4:14:16;60
4:14:46;391
4:15:17;104
4:15:47;79
4:16:17;57
4:16:47;390
4:17:17;116
4:17:47;60
4:18:18;56
4:18:48;419
4:19:18;52
4:19:48;66
4:20:18;50
4:20:48;401
4:21:19;57
4:21:49;57
4:22:19;48
4:22:49;425
4:23:19;64
4:23:49;54
4:24:19;49
4:24:49;399
4:25:20;65
4:25:50;92
4:26:20;62
4:26:50;422
4:27:20;52
4:27:50;65
4:28:20;65
4:28:51;391
4:29:21;52
4:29:51;66
4:30:21;51
4:30:51;401
4:31:22;64
4:31:52;54
4:32:22;79
4:32:52;391
4:33:22;66
4:33:52;63
4:34:22;52
4:34:52;392
4:35:23;47
4:35:53;74
4:36:23;60
4:36:53;422
4:37:23;54
4:37:53;53
4:38:23;190
4:38:54;514
4:39:24;88
4:39:54;72
4:40:24;57
4:40:54;731
4:41:25;87
4:41:55;110
4:42:25;87
4:42:55;403
4:43:26;143
4:43:56;71
4:44:26;92
4:44:56;388
4:45:26;51
4:45:57;65
4:46:27;63
4:46:57;425
4:47:27;57
4:47:57;70
4:48:27;52
4:48:57;395
4:49:28;54
4:49:58;65
4:50:28;69
4:50:58;406
4:51:28;69
4:51:58;62
4:52:28;56
4:52:58;406
4:53:29;61
4:53:59;57
4:54:29;48
4:54:59;412
4:55:29;68
4:55:59;86
4:56:30;59
4:57:0;399
4:57:30;55
4:58:0;52
4:58:30;53
4:59:0;397
4:59:31;48
5:0:1;58
5:0:31;54
5:1:1;402
5:1:31;50
5:2:1;81
5:2:31;84
5:3:1;418
5:3:32;72
5:4:2;82
5:4:32;92
5:5:2;709
5:5:33;83
5:6:3;82
5:6:33;82
5:7:3;403
5:7:33;60
5:8:3;65
5:8:34;72
5:9:4;417
5:9:34;95
5:10:4;104
5:10:34;58
5:11:4;406
5:11:35;71
5:12:5;76
5:12:35;59
5:13:5;396
5:13:35;82
5:14:5;78
5:14:35;76
5:15:6;417
5:15:36;62
5:16:6;61
5:16:36;48
5:17:6;394
5:17:37;53
5:18:7;54
5:18:37;57
5:19:7;404
5:19:37;59
5:20:7;58
5:20:37;50
5:21:7;396
5:21:38;54
5:22:8;64
5:22:38;51
5:23:8;403
5:23:38;64
5:24:8;97
5:24:38;85
5:25:9;403
5:25:39;62
5:26:9;68
5:26:39;69
5:27:9;430
5:27:40;72
5:28:10;100
5:28:40;74
5:29:10;400
5:29:40;54
5:30:10;62
5:30:40;62
5:31:10;401
5:31:41;63
5:32:11;69
5:32:41;66
5:33:11;714
5:33:42;74
5:34:12;76
5:34:42;66
5:35:12;417
5:35:42;59
5:36:12;84
5:36:42;81
5:37:13;407
5:37:43;87
5:38:13;103
5:38:43;68
5:39:13;435
5:39:44;59
5:40:14;101
5:40:44;96
5:41:14;402
5:41:44;48
5:42:14;62
5:42:44;68
5:43:15;412
5:43:45;67
5:44:15;57
5:44:45;53
5:45:15;390
5:45:46;65
5:46:16;53
5:46:46;58
5:47:16;394
5:47:46;49
5:48:16;75
5:48:46;53
5:49:16;400
5:49:47;56
5:50:17;56
5:50:47;57
5:51:17;393
5:51:47;54
5:52:17;59
5:52:47;62
5:53:17;396
5:53:48;58
5:54:18;60
5:54:48;52
5:55:18;388
5:55:48;69
5:56:18;58
5:56:49;81
5:57:19;400
5:57:49;54
5:58:19;89
5:58:49;51
5:59:19;419
5:59:50;85
6:0:20;60
6:0:50;47
6:1:20;389
6:1:50;59
6:2:20;59
6:2:50;71
6:3:20;404
6:3:51;51
6:4:21;68
6:4:51;70
6:5:21;389
6:5:51;51
6:6:21;61
6:6:51;67
6:7:22;396
6:7:52;59
6:8:22;99
6:8:52;49
6:9:22;391
6:9:53;51
6:10:23;80
6:10:53;53
6:11:23;392
6:11:53;56
6:12:23;59
6:12:53;46
6:13:23;490
6:13:54;54
6:14:24;55
6:14:54;54
6:15:24;417
6:15:54;53
6:16:24;56
6:16:54;84
6:17:25;390
6:17:55;51
6:18:25;79
6:18:55;55
6:19:25;405
6:19:56;54
6:20:26;55
6:20:56;60
6:21:26;401
6:21:56;50
6:22:26;77
6:22:56;53
6:23:26;392
6:23:57;64
6:24:27;64
6:24:57;77
6:25:27;393
6:25:57;54
6:26:27;64
6:26:57;49
6:27:27;389
6:27:58;55
6:28:28;82
6:28:58;49
6:29:28;394
6:29:58;64
6:30:28;138
6:30:59;65
6:31:29;394
6:31:59;68
6:32:29;60
6:32:59;52
6:33:29;389
6:34:0;55
6:34:30;81
6:35:0;74
6:35:30;776
6:36:1;63
6:36:31;55
6:37:1;61
6:37:31;428
6:38:1;84
6:38:31;77
6:39:1;84
6:39:32;679
6:40:2;73
6:40:32;67
6:41:2;59
6:41:32;388
6:42:3;65
6:42:33;92
6:43:3;78
6:43:33;402
6:44:3;73
6:44:34;57
6:45:4;54
6:45:34;401
6:46:4;65
6:46:34;63
6:47:4;54
6:47:34;414
6:48:5;50
6:48:35;54
6:49:5;58
6:49:35;408
6:50:5;59
6:50:35;53
6:51:5;60
6:51:35;391
6:52:6;48
6:52:36;65
6:53:6;50
6:53:36;465
6:54:6;63
6:54:36;64
6:55:7;68
6:55:37;403
6:56:7;64
6:56:37;65
6:57:7;62
6:57:37;437
6:58:8;73
6:58:38;69
6:59:8;62
6:59:38;406
7:0:8;77
7:0:38;80
7:1:8;60
7:1:38;399
7:2:9;76
7:2:39;66
7:3:9;71
7:3:39;411
7:4:9;84
7:4:40;85
7:5:10;75
7:5:40;405
7:6:10;70
7:6:40;91
7:7:10;69
7:7:40;422
7:8:11;85
7:8:41;70
7:9:11;69
7:9:41;411
7:10:11;78
7:10:42;68
7:11:12;62
7:11:42;417
7:12:12;59
7:12:42;67
7:13:12;67
7:13:42;434
7:14:13;84
7:14:43;80
7:15:13;70
7:15:43;414
7:16:13;74
7:16:43;83
7:17:14;69
7:17:44;400
7:18:14;123
7:18:44;69
7:19:14;76
7:19:44;420
7:20:15;68
7:20:45;82
7:21:15;60
7:21:45;431
7:22:15;107
7:22:45;81
7:23:15;75
7:23:46;401
7:24:16;68
7:24:46;85
13:11:47;3656
13:12:21;122
13:12:51;66
13:13:21;66
13:13:51;444
13:14:22;428
13:14:52;459
13:15:23;60
13:15:53;508
13:16:23;87
13:16:53;110
13:17:23;110
13:17:53;444
13:18:24;70
13:18:54;67
13:19:24;55
13:19:54;922
13:20:25;62
13:20:55;248
13:21:25;179
13:21:55;511
13:22:26;137
13:22:56;95
13:23:26;52
13:23:56;424
13:24:27;64
13:24:57;1156
13:25:28;244
13:25:58;427
13:26:29;107
13:26:59;77
13:27:29;54
13:27:59;431
13:28:29;82
13:28:59;64
13:29:29;1051
13:30:0;408
13:30:31;62
13:31:1;75
13:31:31;228
13:32:1;713
13:32:32;1270
13:33:3;64
13:33:33;100
13:34:3;1283
13:34:35;817
13:35:6;168
13:35:36;68
13:36:6;479
13:36:36;65
13:37:6;78
13:37:36;59
13:38:7;1832
13:38:38;81
13:39:8;203
13:39:39;1065
13:40:10;416
13:40:40;57
13:41:10;76
13:41:40;171
13:42:10;839
13:42:41;80
13:43:11;697
13:43:42;51
13:44:12;444
13:44:43;62
13:45:13;160
13:45:43;62
13:46:13;395
13:46:43;134
13:47:13;64
13:47:43;77
13:48:14;396
13:48:44;151
13:49:14;59
13:49:44;651
13:50:15;530
13:50:45;195
13:51:16;1426
13:51:47;73
13:52:17;429
13:52:48;189
13:53:18;176
13:53:48;273
13:54:18;1189
13:54:49;391
13:55:20;106
13:55:50;174
13:56:20;422
13:56:51;237
13:57:21;418
13:57:51;130
13:58:21;410
13:58:52;68
13:59:22;89
13:59:52;59
14:0:22;472
14:0:52;94
14:1:22;90
14:1:53;76
14:2:23;470
14:2:53;74
14:3:23;96
14:3:53;61
14:4:23;425
14:4:54;72
14:5:24;192
14:5:54;144
14:6:24;410
14:6:55;189
14:7:25;114
14:7:55;51
14:8:25;478
14:8:55;541
14:9:26;80
14:9:56;75
14:10:26;405
14:10:57;60
14:11:27;94
14:11:57;231
14:12:27;558
14:12:58;83
14:13:28;131
14:13:58;115
14:14:28;416
14:14:58;174
14:15:28;65
14:15:59;89
14:16:29;757
14:16:59;62
14:17:29;69
14:17:59;244
14:18:30;395
14:19:0;257
14:19:30;75
14:20:0;113
14:20:31;491
14:21:1;391
14:21:31;79
14:22:2;241
14:22:32;404
14:23:2;226
14:23:32;141
14:24:3;49
14:24:33;518
14:25:3;1031
14:25:34;204
14:26:4;53
14:26:34;417
14:27:5;64
14:27:35;77
14:28:5;54
14:28:35;420
14:29:5;61
14:29:36;196
14:30:6;877
14:30:37;502
14:31:7;101
14:31:37;90
14:32:7;57
14:32:37;403
14:33:8;50
14:33:38;77
14:34:8;68
14:34:38;409
14:35:8;249
14:35:39;187
14:36:9;83
14:36:39;1959
14:37:11;87
14:37:41;409
14:38:11;63
14:38:41;413
14:39:12;63
14:39:42;77
14:40:12;70
14:40:42;408
14:41:12;67
14:41:43;55
14:42:13;116
14:42:43;404
14:43:13;65
14:43:43;87
14:44:13;60
14:44:43;414
14:45:14;132
14:45:44;74
14:46:14;384
14:46:44;393
14:47:15;57
14:47:45;66
14:48:15;933
14:48:46;403
14:49:16;183
14:49:46;97
14:50:16;231
14:50:47;404
14:51:17;64
14:51:47;56
14:52:17;54
14:52:47;404
14:53:18;84
14:53:48;58
14:54:18;62
14:54:48;402
14:55:18;99
14:55:48;73
14:56:18;71
14:56:49;392
14:57:19;66
14:57:49;62
14:58:19;53
14:58:49;414
14:59:20;79
14:59:50;64
15:0:20;108
15:0:50;614
15:1:20;59
15:1:50;84
15:2:21;77
15:2:51;473
15:3:21;69
15:3:51;102
15:4:21;85
15:4:51;1218
15:5:23;536
15:5:53;91
15:6:23;264
15:6:53;444
15:7:24;159
15:7:54;367
15:8:24;66
15:8:55;783
15:9:25;843
15:9:56;853
15:10:27;457
15:10:57;964
15:11:28;83
15:11:58;124
15:12:29;121
15:12:59;418
15:13:29;99
15:13:59;95
15:14:29;82
15:14:59;408
15:15:30;82
15:16:0;67
15:16:30;73
15:17:0;517
15:17:31;62
15:18:1;333
15:18:31;470
15:19:1;417
15:19:32;170
15:20:2;85
15:20:32;68
15:21:2;1217
15:21:33;1624
15:22:5;264
15:22:35;1360
15:23:7;419
15:23:37;76
15:24:7;64
15:24:37;79
15:25:7;935
15:25:38;178
15:26:8;262
15:26:39;882
15:27:10;1463
15:27:41;611
15:28:12;2610
15:28:44;410
15:29:15;445
15:29:45;55
